Country_Code,Meat_Type,Measure,Year,Value,Country,Lat,Lng
ARG,PIG,THND_TONNE,2015,476.638,Argentina,-34,-64
ARG,PIG,THND_TONNE,2016,539.605,Argentina,-34,-64
ARG,PIG,THND_TONNE,2017,587.0,Argentina,-34,-64
ARG,PIG,THND_TONNE,2018,628.692,Argentina,-34,-64
ARG,PIG,THND_TONNE,2019,653.0,Argentina,-34,-64
ARG,PIG,THND_TONNE,2020,664.976,Argentina,-34,-64
ARG,PIG,THND_TONNE,2021,674.873,Argentina,-34,-64
ARG,PIG,THND_TONNE,2022,681.361,Argentina,-34,-64
ARG,PIG,THND_TONNE,2023,686.442,Argentina,-34,-64
ARG,PIG,THND_TONNE,2024,691.913,Argentina,-34,-64
ARG,PIG,THND_TONNE,2025,699.211,Argentina,-34,-64
ARG,PIG,THND_TONNE,2026,704.598,Argentina,-34,-64
ARG,PIG,THND_TONNE,2027,711.201,Argentina,-34,-64
ARG,PIG,THND_TONNE,2028,717.396,Argentina,-34,-64
ARG,PIG,THND_TONNE,2029,724.19,Argentina,-34,-64
COL,BEEF,THND_TONNE,1990,734.93,Colombia,4,-72
COL,BEEF,THND_TONNE,1991,676.335,Colombia,4,-72
COL,BEEF,THND_TONNE,1992,587.024,Colombia,4,-72
COL,BEEF,THND_TONNE,1993,601.218,Colombia,4,-72
COL,BEEF,THND_TONNE,1994,648.047,Colombia,4,-72
COL,BEEF,THND_TONNE,1995,702.26,Colombia,4,-72
COL,BEEF,THND_TONNE,1996,731.707,Colombia,4,-72
COL,BEEF,THND_TONNE,1997,764.881,Colombia,4,-72
COL,BEEF,THND_TONNE,1998,765.401,Colombia,4,-72
COL,BEEF,THND_TONNE,1999,716.842,Colombia,4,-72
COL,BEEF,THND_TONNE,2000,749.426,Colombia,4,-72
COL,BEEF,THND_TONNE,2001,694.805,Colombia,4,-72
COL,BEEF,THND_TONNE,2002,674.655,Colombia,4,-72
COL,BEEF,THND_TONNE,2003,638.309,Colombia,4,-72
COL,BEEF,THND_TONNE,2004,704.804,Colombia,4,-72
COL,BEEF,THND_TONNE,2005,782.8,Colombia,4,-72
COL,BEEF,THND_TONNE,2006,804.83,Colombia,4,-72
COL,BEEF,THND_TONNE,2007,775.946,Colombia,4,-72
COL,BEEF,THND_TONNE,2008,763.957,Colombia,4,-72
COL,BEEF,THND_TONNE,2009,706.609,Colombia,4,-72
COL,BEEF,THND_TONNE,2010,766.225,Colombia,4,-72
COL,BEEF,THND_TONNE,2011,816.772,Colombia,4,-72
COL,BEEF,THND_TONNE,2012,846.053,Colombia,4,-72
COL,BEEF,THND_TONNE,2013,819.14,Colombia,4,-72
COL,BEEF,THND_TONNE,2014,830.899,Colombia,4,-72
COL,BEEF,THND_TONNE,2015,845.885,Colombia,4,-72
COL,BEEF,THND_TONNE,2016,787.822,Colombia,4,-72
COL,BEEF,THND_TONNE,2017,735.314,Colombia,4,-72
COL,BEEF,THND_TONNE,2018,750.763,Colombia,4,-72
COL,BEEF,THND_TONNE,2019,607.48,Colombia,4,-72
COL,BEEF,THND_TONNE,2020,618.438,Colombia,4,-72
COL,BEEF,THND_TONNE,2021,629.781,Colombia,4,-72
COL,BEEF,THND_TONNE,2022,640.862,Colombia,4,-72
COL,BEEF,THND_TONNE,2023,651.984,Colombia,4,-72
COL,BEEF,THND_TONNE,2024,663.071,Colombia,4,-72
COL,BEEF,THND_TONNE,2025,674.33,Colombia,4,-72
COL,BEEF,THND_TONNE,2026,685.437,Colombia,4,-72
COL,BEEF,THND_TONNE,2027,696.531,Colombia,4,-72
COL,BEEF,THND_TONNE,2028,707.646,Colombia,4,-72
COL,BEEF,THND_TONNE,2029,718.766,Colombia,4,-72
IDN,PIG,THND_TONNE,1990,546.873,Indonesia,-5,120
IDN,PIG,THND_TONNE,1991,574.818,Indonesia,-5,120
IDN,PIG,THND_TONNE,1992,586.241,Indonesia,-5,120
IDN,PIG,THND_TONNE,1993,622.661,Indonesia,-5,120
IDN,PIG,THND_TONNE,1994,660.6,Indonesia,-5,120
IDN,PIG,THND_TONNE,1995,572.569,Indonesia,-5,120
IDN,PIG,THND_TONNE,1996,599.995,Indonesia,-5,120
IDN,PIG,THND_TONNE,1997,633.993,Indonesia,-5,120
IDN,PIG,THND_TONNE,1998,621.809,Indonesia,-5,120
IDN,PIG,THND_TONNE,1999,550.063,Indonesia,-5,120
IDN,PIG,THND_TONNE,2000,414.598,Indonesia,-5,120
IDN,PIG,THND_TONNE,2001,419.329,Indonesia,-5,120
IDN,PIG,THND_TONNE,2002,464.448,Indonesia,-5,120
IDN,PIG,THND_TONNE,2003,497.905,Indonesia,-5,120
IDN,PIG,THND_TONNE,2004,194.244,Indonesia,-5,120
IDN,PIG,THND_TONNE,2005,176.525,Indonesia,-5,120
IDN,PIG,THND_TONNE,2006,199.637,Indonesia,-5,120
IDN,PIG,THND_TONNE,2007,230.742,Indonesia,-5,120
IDN,PIG,THND_TONNE,2008,211.021,Indonesia,-5,120
IDN,PIG,THND_TONNE,2009,200.274,Indonesia,-5,120
IDN,PIG,THND_TONNE,2010,212.427,Indonesia,-5,120
IDN,PIG,THND_TONNE,2011,225.419,Indonesia,-5,120
IDN,PIG,THND_TONNE,2012,233.046,Indonesia,-5,120
IDN,PIG,THND_TONNE,2013,300.759,Indonesia,-5,120
IDN,PIG,THND_TONNE,2014,305.137,Indonesia,-5,120
IDN,PIG,THND_TONNE,2015,335.881,Indonesia,-5,120
IDN,PIG,THND_TONNE,2016,345.893,Indonesia,-5,120
IDN,PIG,THND_TONNE,2017,345.133,Indonesia,-5,120
IDN,PIG,THND_TONNE,2018,348.544,Indonesia,-5,120
IDN,PIG,THND_TONNE,2019,349.35,Indonesia,-5,120
IDN,PIG,THND_TONNE,2020,351.735,Indonesia,-5,120
IDN,PIG,THND_TONNE,2021,359.832,Indonesia,-5,120
IDN,PIG,THND_TONNE,2022,366.224,Indonesia,-5,120
IDN,PIG,THND_TONNE,2023,371.763,Indonesia,-5,120
IDN,PIG,THND_TONNE,2024,377.496,Indonesia,-5,120
IDN,PIG,THND_TONNE,2025,382.409,Indonesia,-5,120
IDN,PIG,THND_TONNE,2026,387.027,Indonesia,-5,120
IDN,PIG,THND_TONNE,2027,390.762,Indonesia,-5,120
IDN,PIG,THND_TONNE,2028,394.748,Indonesia,-5,120
IDN,PIG,THND_TONNE,2029,398.899,Indonesia,-5,120
EGY,SHEEP,THND_TONNE,1990,82.131,Egypt,27,30
EGY,SHEEP,THND_TONNE,1991,73.746,Egypt,27,30
EGY,SHEEP,THND_TONNE,1992,76.196,Egypt,27,30
EGY,SHEEP,THND_TONNE,1993,80.628,Egypt,27,30
EGY,SHEEP,THND_TONNE,1994,87.65,Egypt,27,30
EGY,SHEEP,THND_TONNE,1995,90.849,Egypt,27,30
EGY,SHEEP,THND_TONNE,1996,90.416,Egypt,27,30
EGY,SHEEP,THND_TONNE,1997,93.789,Egypt,27,30
EGY,SHEEP,THND_TONNE,1998,95.92,Egypt,27,30
EGY,SHEEP,THND_TONNE,1999,81.289,Egypt,27,30
EGY,SHEEP,THND_TONNE,2000,125.989,Egypt,27,30
EGY,SHEEP,THND_TONNE,2001,128.923,Egypt,27,30
EGY,SHEEP,THND_TONNE,2002,137.066,Egypt,27,30
EGY,SHEEP,THND_TONNE,2003,139.849,Egypt,27,30
EGY,SHEEP,THND_TONNE,2004,137.515,Egypt,27,30
EGY,SHEEP,THND_TONNE,2005,138.735,Egypt,27,30
EGY,SHEEP,THND_TONNE,2006,141.66,Egypt,27,30
EGY,SHEEP,THND_TONNE,2007,149.539,Egypt,27,30
EGY,SHEEP,THND_TONNE,2008,151.422,Egypt,27,30
EGY,SHEEP,THND_TONNE,2009,145.434,Egypt,27,30
EGY,SHEEP,THND_TONNE,2010,131.006,Egypt,27,30
EGY,SHEEP,THND_TONNE,2011,127.398,Egypt,27,30
EGY,SHEEP,THND_TONNE,2012,131.059,Egypt,27,30
EGY,SHEEP,THND_TONNE,2013,129.985,Egypt,27,30
EGY,SHEEP,THND_TONNE,2014,131.328,Egypt,27,30
EGY,SHEEP,THND_TONNE,2015,128.134,Egypt,27,30
EGY,SHEEP,THND_TONNE,2016,130.519,Egypt,27,30
EGY,SHEEP,THND_TONNE,2017,125.399,Egypt,27,30
EGY,SHEEP,THND_TONNE,2018,125.015,Egypt,27,30
EGY,SHEEP,THND_TONNE,2019,125.998,Egypt,27,30
EGY,SHEEP,THND_TONNE,2020,127.834,Egypt,27,30
EGY,SHEEP,THND_TONNE,2021,129.568,Egypt,27,30
EGY,SHEEP,THND_TONNE,2022,131.249,Egypt,27,30
EGY,SHEEP,THND_TONNE,2023,132.918,Egypt,27,30
EGY,SHEEP,THND_TONNE,2024,134.539,Egypt,27,30
EGY,SHEEP,THND_TONNE,2025,136.111,Egypt,27,30
EGY,SHEEP,THND_TONNE,2026,137.667,Egypt,27,30
EGY,SHEEP,THND_TONNE,2027,139.198,Egypt,27,30
EGY,SHEEP,THND_TONNE,2028,140.722,Egypt,27,30
EGY,SHEEP,THND_TONNE,2029,142.238,Egypt,27,30
COL,POULTRY,THND_TONNE,1990,298.562,Colombia,4,-72
COL,POULTRY,THND_TONNE,1991,388.335,Colombia,4,-72
COL,POULTRY,THND_TONNE,1992,415.971,Colombia,4,-72
COL,POULTRY,THND_TONNE,1993,455.987,Colombia,4,-72
COL,POULTRY,THND_TONNE,1994,511.736,Colombia,4,-72
COL,POULTRY,THND_TONNE,1995,570.02,Colombia,4,-72
COL,POULTRY,THND_TONNE,1996,489.062,Colombia,4,-72
COL,POULTRY,THND_TONNE,1997,459.679,Colombia,4,-72
COL,POULTRY,THND_TONNE,1998,531.117,Colombia,4,-72
COL,POULTRY,THND_TONNE,1999,522.231,Colombia,4,-72
COL,POULTRY,THND_TONNE,2000,537.049,Colombia,4,-72
COL,POULTRY,THND_TONNE,2001,633.9,Colombia,4,-72
COL,POULTRY,THND_TONNE,2002,684.216,Colombia,4,-72
COL,POULTRY,THND_TONNE,2003,709.939,Colombia,4,-72
COL,POULTRY,THND_TONNE,2004,728.855,Colombia,4,-72
COL,POULTRY,THND_TONNE,2005,794.421,Colombia,4,-72
COL,POULTRY,THND_TONNE,2006,885.731,Colombia,4,-72
COL,POULTRY,THND_TONNE,2007,964.778,Colombia,4,-72
COL,POULTRY,THND_TONNE,2008,1051.035,Colombia,4,-72
COL,POULTRY,THND_TONNE,2009,1061.709,Colombia,4,-72
COL,POULTRY,THND_TONNE,2010,1116.238,Colombia,4,-72
COL,POULTRY,THND_TONNE,2011,1126.775,Colombia,4,-72
COL,POULTRY,THND_TONNE,2012,1169.69,Colombia,4,-72
COL,POULTRY,THND_TONNE,2013,1331.173,Colombia,4,-72
COL,POULTRY,THND_TONNE,2014,1414.818,Colombia,4,-72
COL,POULTRY,THND_TONNE,2015,1483.695,Colombia,4,-72
COL,POULTRY,THND_TONNE,2016,1564.638,Colombia,4,-72
COL,POULTRY,THND_TONNE,2017,1645.305,Colombia,4,-72
COL,POULTRY,THND_TONNE,2018,1723.917,Colombia,4,-72
COL,POULTRY,THND_TONNE,2019,1772.011,Colombia,4,-72
COL,POULTRY,THND_TONNE,2020,1809.3,Colombia,4,-72
COL,POULTRY,THND_TONNE,2021,1857.319,Colombia,4,-72
COL,POULTRY,THND_TONNE,2022,1896.217,Colombia,4,-72
COL,POULTRY,THND_TONNE,2023,1940.571,Colombia,4,-72
COL,POULTRY,THND_TONNE,2024,1985.993,Colombia,4,-72
COL,POULTRY,THND_TONNE,2025,2031.235,Colombia,4,-72
COL,POULTRY,THND_TONNE,2026,2080.753,Colombia,4,-72
COL,POULTRY,THND_TONNE,2027,2121.217,Colombia,4,-72
COL,POULTRY,THND_TONNE,2028,2165.335,Colombia,4,-72
COL,POULTRY,THND_TONNE,2029,2210.275,Colombia,4,-72
COL,SHEEP,THND_TONNE,1990,12.195,Colombia,4,-72
COL,SHEEP,THND_TONNE,1991,11.534,Colombia,4,-72
COL,SHEEP,THND_TONNE,1992,12.309,Colombia,4,-72
COL,SHEEP,THND_TONNE,1993,13.126,Colombia,4,-72
COL,SHEEP,THND_TONNE,1994,13.117,Colombia,4,-72
COL,SHEEP,THND_TONNE,1995,13.279,Colombia,4,-72
COL,SHEEP,THND_TONNE,1996,12.051,Colombia,4,-72
COL,SHEEP,THND_TONNE,1997,13.05,Colombia,4,-72
COL,SHEEP,THND_TONNE,1998,12.103,Colombia,4,-72
COL,SHEEP,THND_TONNE,1999,11.779,Colombia,4,-72
COL,SHEEP,THND_TONNE,2000,13.326,Colombia,4,-72
COL,SHEEP,THND_TONNE,2001,12.997,Colombia,4,-72
COL,SHEEP,THND_TONNE,2002,12.187,Colombia,4,-72
COL,SHEEP,THND_TONNE,2003,12.315,Colombia,4,-72
COL,SHEEP,THND_TONNE,2004,12.084,Colombia,4,-72
COL,SHEEP,THND_TONNE,2005,11.902,Colombia,4,-72
COL,SHEEP,THND_TONNE,2006,11.667,Colombia,4,-72
COL,SHEEP,THND_TONNE,2007,11.563,Colombia,4,-72
COL,SHEEP,THND_TONNE,2008,11.313,Colombia,4,-72
COL,SHEEP,THND_TONNE,2009,11.156,Colombia,4,-72
COL,SHEEP,THND_TONNE,2010,10.871,Colombia,4,-72
COL,SHEEP,THND_TONNE,2011,10.738,Colombia,4,-72
COL,SHEEP,THND_TONNE,2012,7.813,Colombia,4,-72
COL,SHEEP,THND_TONNE,2013,7.298,Colombia,4,-72
COL,SHEEP,THND_TONNE,2014,8.098,Colombia,4,-72
COL,SHEEP,THND_TONNE,2015,8.398,Colombia,4,-72
COL,SHEEP,THND_TONNE,2016,7.79,Colombia,4,-72
COL,SHEEP,THND_TONNE,2017,7.861,Colombia,4,-72
COL,SHEEP,THND_TONNE,2018,8.013,Colombia,4,-72
COL,SHEEP,THND_TONNE,2019,8.013,Colombia,4,-72
COL,SHEEP,THND_TONNE,2020,8.096,Colombia,4,-72
COL,SHEEP,THND_TONNE,2021,8.14,Colombia,4,-72
COL,SHEEP,THND_TONNE,2022,8.16,Colombia,4,-72
COL,SHEEP,THND_TONNE,2023,8.152,Colombia,4,-72
COL,SHEEP,THND_TONNE,2024,8.163,Colombia,4,-72
COL,SHEEP,THND_TONNE,2025,8.172,Colombia,4,-72
COL,SHEEP,THND_TONNE,2026,8.186,Colombia,4,-72
COL,SHEEP,THND_TONNE,2027,8.185,Colombia,4,-72
COL,SHEEP,THND_TONNE,2028,8.178,Colombia,4,-72
COL,SHEEP,THND_TONNE,2029,8.174,Colombia,4,-72
JPN,BEEF,THND_TONNE,1990,1067.243,Japan,36,138
JPN,BEEF,THND_TONNE,1991,1142.37,Japan,36,138
JPN,BEEF,THND_TONNE,1992,1190.669,Japan,36,138
JPN,BEEF,THND_TONNE,1993,1308.383,Japan,36,138
JPN,BEEF,THND_TONNE,1994,1441.19,Japan,36,138
JPN,BEEF,THND_TONNE,1995,1517.9,Japan,36,138
JPN,BEEF,THND_TONNE,1996,1441.213,Japan,36,138
JPN,BEEF,THND_TONNE,1997,1463.358,Japan,36,138
JPN,BEEF,THND_TONNE,1998,1486.629,Japan,36,138
JPN,BEEF,THND_TONNE,1999,1486.738,Japan,36,138
JPN,BEEF,THND_TONNE,2000,1570.034,Japan,36,138
JPN,BEEF,THND_TONNE,2001,1282.592,Japan,36,138
JPN,BEEF,THND_TONNE,2002,1302.383,Japan,36,138
JPN,BEEF,THND_TONNE,2003,1276.909,Japan,36,138
JPN,BEEF,THND_TONNE,2004,1275.117,Japan,36,138
JPN,BEEF,THND_TONNE,2005,1142.902,Japan,36,138
JPN,BEEF,THND_TONNE,2006,1135.178,Japan,36,138
JPN,BEEF,THND_TONNE,2007,1171.14,Japan,36,138
JPN,BEEF,THND_TONNE,2008,1172.563,Japan,36,138
JPN,BEEF,THND_TONNE,2009,1192.209,Japan,36,138
JPN,BEEF,THND_TONNE,2010,1231.567,Japan,36,138
JPN,BEEF,THND_TONNE,2011,1233.994,Japan,36,138
JPN,BEEF,THND_TONNE,2012,1234.866,Japan,36,138
JPN,BEEF,THND_TONNE,2013,1233.086,Japan,36,138
JPN,BEEF,THND_TONNE,2014,1224.719,Japan,36,138
JPN,BEEF,THND_TONNE,2015,1150.322,Japan,36,138
JPN,BEEF,THND_TONNE,2016,1254.533,Japan,36,138
JPN,BEEF,THND_TONNE,2017,1275.113,Japan,36,138
JPN,BEEF,THND_TONNE,2018,1336.632,Japan,36,138
JPN,BEEF,THND_TONNE,2019,1366.697,Japan,36,138
JPN,BEEF,THND_TONNE,2020,1380.965,Japan,36,138
JPN,BEEF,THND_TONNE,2021,1378.735,Japan,36,138
JPN,BEEF,THND_TONNE,2022,1376.495,Japan,36,138
JPN,BEEF,THND_TONNE,2023,1357.648,Japan,36,138
JPN,BEEF,THND_TONNE,2024,1353.09,Japan,36,138
JPN,BEEF,THND_TONNE,2025,1349.406,Japan,36,138
JPN,BEEF,THND_TONNE,2026,1344.102,Japan,36,138
JPN,BEEF,THND_TONNE,2027,1339.297,Japan,36,138
JPN,BEEF,THND_TONNE,2028,1334.834,Japan,36,138
JPN,BEEF,THND_TONNE,2029,1329.991,Japan,36,138
MYS,PIG,THND_TONNE,1990,232.63,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1991,237.369,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1992,255.681,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1993,267.045,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1994,287.603,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1995,286.978,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1996,280.795,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1997,283.419,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1998,267.262,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,1999,168.989,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2000,173.054,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2001,202.162,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2002,211.126,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2003,194.92,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2004,203.817,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2005,212.07,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2006,219.7,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2007,202.167,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2008,198.494,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2009,207.124,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2010,246.326,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2011,227.143,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2012,225.062,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2013,225.03,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2014,229.156,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2015,242.403,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2016,219.633,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2017,218.275,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2018,223.069,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2019,221.1,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2020,221.784,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2021,223.525,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2022,224.519,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2023,225.556,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2024,226.721,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2025,227.9,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2026,229.031,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2027,230.226,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2028,231.327,Malaysia,2.5,112.5
MYS,PIG,THND_TONNE,2029,232.536,Malaysia,2.5,112.5
CHE,BEEF,THND_TONNE,1990,174.454,Switzerland,47,8
CHE,BEEF,THND_TONNE,1991,178.329,Switzerland,47,8
CHE,BEEF,THND_TONNE,1992,178.329,Switzerland,47,8
CHE,BEEF,THND_TONNE,1993,172.508,Switzerland,47,8
CHE,BEEF,THND_TONNE,1994,158.393,Switzerland,47,8
CHE,BEEF,THND_TONNE,1995,158.188,Switzerland,47,8
CHE,BEEF,THND_TONNE,1996,161.38,Switzerland,47,8
CHE,BEEF,THND_TONNE,1997,161.559,Switzerland,47,8
CHE,BEEF,THND_TONNE,1998,159.098,Switzerland,47,8
CHE,BEEF,THND_TONNE,1999,157.971,Switzerland,47,8
CHE,BEEF,THND_TONNE,2000,149.838,Switzerland,47,8
CHE,BEEF,THND_TONNE,2001,149.105,Switzerland,47,8
CHE,BEEF,THND_TONNE,2002,152.466,Switzerland,47,8
CHE,BEEF,THND_TONNE,2003,150.595,Switzerland,47,8
CHE,BEEF,THND_TONNE,2004,151.008,Switzerland,47,8
CHE,BEEF,THND_TONNE,2005,153.487,Switzerland,47,8
CHE,BEEF,THND_TONNE,2006,158.191,Switzerland,47,8
CHE,BEEF,THND_TONNE,2007,157.752,Switzerland,47,8
CHE,BEEF,THND_TONNE,2008,166.453,Switzerland,47,8
CHE,BEEF,THND_TONNE,2009,166.63,Switzerland,47,8
CHE,BEEF,THND_TONNE,2010,172.565,Switzerland,47,8
CHE,BEEF,THND_TONNE,2011,176.419,Switzerland,47,8
CHE,BEEF,THND_TONNE,2012,174.004,Switzerland,47,8
CHE,BEEF,THND_TONNE,2013,166.115,Switzerland,47,8
CHE,BEEF,THND_TONNE,2014,166.367,Switzerland,47,8
CHE,BEEF,THND_TONNE,2015,164.041,Switzerland,47,8
CHE,BEEF,THND_TONNE,2016,167.048,Switzerland,47,8
CHE,BEEF,THND_TONNE,2017,162.048,Switzerland,47,8
CHE,BEEF,THND_TONNE,2018,162.048,Switzerland,47,8
CHE,BEEF,THND_TONNE,2019,161.657,Switzerland,47,8
CHE,BEEF,THND_TONNE,2020,162.049,Switzerland,47,8
CHE,BEEF,THND_TONNE,2021,161.98,Switzerland,47,8
CHE,BEEF,THND_TONNE,2022,162.045,Switzerland,47,8
CHE,BEEF,THND_TONNE,2023,162.02,Switzerland,47,8
CHE,BEEF,THND_TONNE,2024,161.953,Switzerland,47,8
CHE,BEEF,THND_TONNE,2025,161.954,Switzerland,47,8
CHE,BEEF,THND_TONNE,2026,161.901,Switzerland,47,8
CHE,BEEF,THND_TONNE,2027,162.36,Switzerland,47,8
CHE,BEEF,THND_TONNE,2028,162.828,Switzerland,47,8
CHE,BEEF,THND_TONNE,2029,163.274,Switzerland,47,8
PAK,POULTRY,THND_TONNE,1990,160.705,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1991,154.9,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1992,173.16,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1993,269.29,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1994,300.42,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1995,312.55,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1996,359.701,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1997,391.673,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1998,288.689,Pakistan,30,70
PAK,POULTRY,THND_TONNE,1999,314.771,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2000,331.995,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2001,343.96,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2002,359.843,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2003,377.229,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2004,383.281,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2005,389.039,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2006,517.682,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2007,558.844,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2008,605.742,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2009,661.414,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2010,732.712,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2011,792.738,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2012,853.819,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2013,920.279,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2014,1008.986,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2015,1102.455,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2016,1200.769,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2017,1302.664,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2018,1409.376,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2019,1529.425,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2020,1567.793,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2021,1607.044,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2022,1647.152,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2023,1688.339,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2024,1730.695,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2025,1773.993,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2026,1818.311,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2027,1863.748,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2028,1910.343,Pakistan,30,70
PAK,POULTRY,THND_TONNE,2029,1958.268,Pakistan,30,70
THA,BEEF,THND_TONNE,1990,316.45,Thailand,15,100
THA,BEEF,THND_TONNE,1991,318.915,Thailand,15,100
THA,BEEF,THND_TONNE,1992,316.184,Thailand,15,100
THA,BEEF,THND_TONNE,1993,337.227,Thailand,15,100
THA,BEEF,THND_TONNE,1994,274.1,Thailand,15,100
THA,BEEF,THND_TONNE,1995,359.024,Thailand,15,100
THA,BEEF,THND_TONNE,1996,323.1,Thailand,15,100
THA,BEEF,THND_TONNE,1997,284.432,Thailand,15,100
THA,BEEF,THND_TONNE,1998,251.973,Thailand,15,100
THA,BEEF,THND_TONNE,1999,228.252,Thailand,15,100
THA,BEEF,THND_TONNE,2000,199.355,Thailand,15,100
THA,BEEF,THND_TONNE,2001,146.619,Thailand,15,100
THA,BEEF,THND_TONNE,2002,140.815,Thailand,15,100
THA,BEEF,THND_TONNE,2003,142.679,Thailand,15,100
THA,BEEF,THND_TONNE,2004,152.129,Thailand,15,100
THA,BEEF,THND_TONNE,2005,152.806,Thailand,15,100
THA,BEEF,THND_TONNE,2006,161.593,Thailand,15,100
THA,BEEF,THND_TONNE,2007,180.68,Thailand,15,100
THA,BEEF,THND_TONNE,2008,168.672,Thailand,15,100
THA,BEEF,THND_TONNE,2009,170.544,Thailand,15,100
THA,BEEF,THND_TONNE,2010,189.666,Thailand,15,100
THA,BEEF,THND_TONNE,2011,170.786,Thailand,15,100
THA,BEEF,THND_TONNE,2012,156.316,Thailand,15,100
THA,BEEF,THND_TONNE,2013,150.943,Thailand,15,100
THA,BEEF,THND_TONNE,2014,144.058,Thailand,15,100
THA,BEEF,THND_TONNE,2015,125.86,Thailand,15,100
THA,BEEF,THND_TONNE,2016,128.644,Thailand,15,100
THA,BEEF,THND_TONNE,2017,136.998,Thailand,15,100
THA,BEEF,THND_TONNE,2018,129.105,Thailand,15,100
THA,BEEF,THND_TONNE,2019,121.7,Thailand,15,100
THA,BEEF,THND_TONNE,2020,122.278,Thailand,15,100
THA,BEEF,THND_TONNE,2021,122.851,Thailand,15,100
THA,BEEF,THND_TONNE,2022,123.83,Thailand,15,100
THA,BEEF,THND_TONNE,2023,124.609,Thailand,15,100
